//|================================================================|
//| Zythe CashShop Editor                                          |
//| Credit: Zyth3/louis                          [skype:tec-facil] |
//|================================================================|
//ID	Number	Value	Item	Level	Skill	Luck	Option	ExOpt	AncOp	JOH	Oexe	Socket1	Socket2	Socket3	Socket4	Socket5	Qtd	Duration	Comment
1100	1100	200	7331	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Vault Expansion Certificate
1110	1110	100	7330	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Magic Backpack
1120	1120	600	7331	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Vault Expansion Certificate
1130	1130	300	7330	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Magic Backpack
1140	1140	60	6703	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	// Blood Castle Ticket
1150	1150	60	6702	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	// Devil Square Ticket
1160	1160	20	6702	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	// Devil Square Ticket
1170	1170	20	6703	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	// Blood Castle Ticket
1180	1180	10	7241	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Scroll of Defense (1 Days)
1180	1181	25	7241	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Scroll of Defense (3 Days)
1180	1182	50	7241	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Scroll of Defense (7 Days)
1180	1183	100	7241	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Scroll of Defense (15 Days)
1180	1184	200	7241	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Scroll of Defense (30 Days)
1190	1190	100	6714	0	0	0	0	0	0	0	0	255	255	255	255	255	20	0	// Reset Fruit Control (1 UN)
1200	1200	10	7242	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Scroll of Wrath (1 Days)
1200	1201	25	7242	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Scroll of Wrath (3 Days)
1200	1202	50	7242	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Scroll of Wrath (7 Days)
1200	1203	100	7242	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Scroll of Wrath (15 Days)
1200	1204	200	7242	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Scroll of Wrath (30 Days)
1210	1210	30	6738	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Talisman of Item Protection (1 Days)
1210	1211	75	6738	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Talisman of Item Protection (3 Days)
1210	1212	150	6738	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Talisman of Item Protection (7 Days)
1220	1220	15	6720	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Demon (1 Days)
1220	1221	40	6720	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Demon (3 Days)
1220	1222	75	6720	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Demon (7 Days)
1220	1223	150	6720	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Demon (15 Days)
1220	1224	300	6720	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Demon (30 Days)
1230	1230	15	6721	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Spirit of Guardian (1 Days)
1230	1231	40	6721	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Spirit of Guardian (3 Days)
1230	1232	75	6721	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Spirit of Guardian (7 Days)
1230	1233	150	6721	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Spirit of Guardian (15 Days)
1230	1234	300	6721	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Spirit of Guardian (30 Days)
1240	1240	10	6676	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Wizards Ring (1 Days)
1240	1241	25	6676	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Wizards Ring (3 Days)
1240	1242	50	6676	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Wizards Ring (7 Days)
1240	1243	100	6676	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Wizards Ring (15 Days)
1240	1244	200	6676	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Wizards Ring (30 Days)
1250	1250	10	6763	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Lethal Wizard's Ring (1 Days)
1250	1251	25	6763	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Lethal Wizard's Ring (3 Days)
1250	1252	50	6763	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Lethal Wizard's Ring (7 Days)
1250	1253	100	6763	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Lethal Wizard's Ring (15 Days)
1250	1254	200	6763	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Lethal Wizard's Ring (30 Days)
1260	1260	10	7243	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Scroll of Wizardry (1 Days)
1260	1261	25	7243	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Scroll of Wizardry (3 Days)
1260	1262	50	7243	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Scroll of Wizardry (7 Days)
1260	1263	100	7243	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Scroll of Wizardry (15 Days)
1260	1264	200	7243	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Scroll of Wizardry (30 Days)
1270	1270	10	7244	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Scroll of Health (1 Days)
1270	1271	25	7244	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Scroll of Health (3 Days)
1270	1272	50	7244	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Scroll of Health (7 Days)
1270	1273	100	7244	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Scroll of Health (15 Days)
1270	1274	200	7244	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Scroll of Health (30 Days)
1280	1280	10	7245	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Scroll of Mana (1 Days)
1280	1281	25	7245	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Scroll of Mana (3 Days)
1280	1282	50	7245	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Scroll of Mana (7 Days)
1280	1283	100	7245	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Scroll of Mana (15 Days)
1280	1284	200	7245	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Scroll of Mana (30 Days)
1290	1290	10	7246	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Elixir of Strength (1 Days)
1290	1291	25	7246	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Elixir of Strength (3 Days)
1290	1292	50	7246	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Elixir of Strength (7 Days)
1290	1293	100	7246	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Elixir of Strength (15 Days)
1290	1294	200	7246	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Elixir of Strength (30 Days)
1300	1300	10	7247	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Elixir of Agility (1 Days)
1300	1301	25	7247	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Elixir of Agility (3 Days)
1300	1302	50	7247	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Elixir of Agility (7 Days)
1300	1303	100	7247	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Elixir of Agility (15 Days)
1300	1304	200	7247	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Elixir of Agility (30 Days)
1310	1310	10	7248	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Elixir of Health (1 Days)
1310	1311	25	7248	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Elixir of Health (3 Days)
1310	1312	50	7248	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Elixir of Health (7 Days)
1310	1313	100	7248	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Elixir of Health (15 Days)
1310	1314	200	7248	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Elixir of Health (30 Days)
1320	1320	10	7249	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Elixir of Energy (1 Days)
1320	1321	25	7249	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Elixir of Energy (3 Days)
1320	1322	50	7249	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Elixir of Energy (7 Days)
1320	1323	100	7249	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Elixir of Energy (15 Days)
1320	1324	200	7249	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Elixir of Energy (30 Days)
1330	1330	10	7250	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Elixir of Control (1 Days)
1330	1331	25	7250	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Elixir of Control (3 Days)
1330	1332	50	7250	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Elixir of Control (7 Days)
1330	1333	100	7250	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Elixir of Control (15 Days)
1330	1334	200	7250	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Elixir of Control (30 Days)
1340	1340	10	7265	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Scroll of Battle (1 Days)
1340	1341	25	7265	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Scroll of Battle (3 Days)
1340	1342	50	7265	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Scroll of Battle (7 Days)
1340	1343	100	7265	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Scroll of Battle (15 Days)
1340	1344	200	7265	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Scroll of Battle (30 Days)
1350	1350	10	7266	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Scroll of Strength (1 Days)
1350	1351	25	7266	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Scroll of Strength (3 Days)
1350	1352	50	7266	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Scroll of Strength (7 Days)
1350	1353	100	7266	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Scroll of Strength (15 Days)
1350	1354	200	7266	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Scroll of Strength (30 Days)
1360	1360	10	6760	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Max AG Boost Aura (1 Days)
1360	1361	25	6760	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Max AG Boost Aura (3 Days)
1360	1362	50	6760	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Max AG Boost Aura (7 Days)
1360	1363	100	6760	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Max AG Boost Aura (15 Days)
1360	1364	200	6760	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Max AG Boost Aura (30 Days)
1370	1370	10	6761	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Max SD Boost Aura (1 Days)
1370	1371	25	6761	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Max SD Boost Aura (3 Days)
1370	1372	50	6761	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Max SD Boost Aura (7 Days)
1370	1373	100	6761	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Max SD Boost Aura (15 Days)
1370	1374	200	6761	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Max SD Boost Aura (30 Days)
1380	1380	10	7253	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Cherry Blossom Wine (1 Days)
1380	1381	25	7253	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Cherry Blossom Wine (3 Days)
1380	1382	50	7253	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Cherry Blossom Wine (7 Days)
1380	1383	100	7253	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Cherry Blossom Wine (15 Days)
1380	1384	200	7253	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Cherry Blossom Wine (30 Days)
1390	1390	10	7254	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Cherry Blossom Rice Cake (1 Days)
1390	1391	25	7254	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Cherry Blossom Rice Cake (3 Days)
1390	1392	50	7254	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Cherry Blossom Rice Cake (7 Days)
1390	1393	100	7254	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Cherry Blossom Rice Cake (15 Days)
1390	1394	200	7254	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Cherry Blossom Rice Cake (30 Days)
1400	1400	10	7255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	86400	// Cherry Blossom Flower Petal (1 Days)
1400	1401	25	7255	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Cherry Blossom Flower Petal (3 Days)
1400	1402	50	7255	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Cherry Blossom Flower Petal (7 Days)
1400	1403	100	7255	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Cherry Blossom Flower Petal (15 Days)
1400	1404	200	7255	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Cherry Blossom Flower Petal (30 Days)
1410	1410	20	6718	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Seal of Healing (1 Days)
1410	1411	50	6718	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Seal of Healing (3 Days)
1410	1412	100	6718	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Seal of Healing (7 Days)
1410	1413	200	6718	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Seal of Healing (15 Days)
1410	1414	400	6718	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Seal of Healing (30 Days)
1420	1420	20	6700	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Seal of Wealth (1 Days)
1420	1421	50	6700	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Seal of Wealth (3 Days)
1420	1422	100	6700	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Seal of Wealth (7 Days)
1420	1423	200	6700	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Seal of Wealth (15 Days)
1420	1424	400	6700	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Seal of Wealth (30 Days)
1430	1430	20	6750	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Master Seal of Wealth (1 Days)
1430	1431	50	6750	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Master Seal of Wealth (3 Days)
1430	1432	100	6750	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Master Seal of Wealth (7 Days)
1430	1433	200	6750	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Master Seal of Wealth (15 Days)
1430	1434	400	6750	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Master Seal of Wealth (30 Days)
1440	1440	15	6779	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Pet Skeleton (1 Days)
1440	1441	40	6779	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Pet Skeleton (3 Days)
1440	1442	75	6779	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Pet Skeleton (7 Days)
1440	1443	150	6779	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Pet Skeleton (15 Days)
1440	1444	300	6779	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Pet Skeleton (30 Days)
1450	1450	15	6736	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Pet Panda (1 Days)
1450	1451	40	6736	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Pet Panda (3 Days)
1450	1452	75	6736	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Pet Panda (7 Days)
1450	1453	150	6736	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Pet Panda (15 Days)
1450	1454	300	6736	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Pet Panda (30 Days)
1460	1460	15	6762	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Pet Unicorn (1 Days)
1460	1461	40	6762	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Pet Unicorn (3 Days)
1460	1462	75	6762	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Pet Unicorn (7 Days)
1460	1463	150	6762	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Pet Unicorn (15 Days)
1460	1464	300	6762	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Pet Unicorn (30 Days)
1470	1470	10	6784	0	0	0	0	0	0	0	0	255	255	255	255	255	254	86400	// Hawk Figurine (1 Days)
1470	1471	25	6784	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Hawk Figurine (3 Days)
1470	1472	50	6784	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Hawk Figurine (7 Days)
1470	1473	100	6784	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Hawk Figurine (15 Days)
1470	1474	200	6784	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Hawk Figurine (30 Days)
1480	1480	10	6785	0	0	0	0	0	0	0	0	255	255	255	255	255	254	86400	// Goat Figurine (1 Days)
1480	1481	25	6785	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Goat Figurine (3 Days)
1480	1482	50	6785	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Goat Figurine (7 Days)
1480	1483	100	6785	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Goat Figurine (15 Days)
1480	1484	200	6785	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Goat Figurine (30 Days)
1490	1490	10	6788	0	0	0	0	0	0	0	0	255	255	255	255	255	254	86400	// Golden Oak Charm (1 Days)
1490	1491	25	6788	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Golden Oak Charm (3 Days)
1490	1492	50	6788	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Golden Oak Charm (7 Days)
1490	1493	100	6788	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Golden Oak Charm (15 Days)
1490	1494	200	6788	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Golden Oak Charm (30 Days)
1500	1500	20	6274	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Small Cape of Lord (1 Days)
1500	1501	50	6274	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Small Cape of Lord (3 Days)
1500	1502	100	6274	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Small Cape of Lord (7 Days)
1500	1503	200	6274	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Small Cape of Lord (15 Days)
1500	1504	400	6274	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Small Cape of Lord (30 Days)
1510	1510	20	6275	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Small Wing of Curse (1 Days)
1510	1511	50	6275	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Small Wing of Curse (3 Days)
1510	1512	100	6275	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Small Wing of Curse (7 Days)
1510	1513	200	6275	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Small Wing of Curse (15 Days)
1510	1514	400	6275	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Small Wing of Curse (30 Days)
1520	1520	20	6276	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Small Wings of Elf (1 Days)
1520	1521	50	6276	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Small Wings of Elf (3 Days)
1520	1522	100	6276	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Small Wings of Elf (7 Days)
1520	1523	200	6276	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Small Wings of Elf (15 Days)
1520	1524	400	6276	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Small Wings of Elf (30 Days)
1530	1530	20	6277	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Small Wings of Heaven (1 Days)
1530	1531	50	6277	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Small Wings of Heaven (3 Days)
1530	1532	100	6277	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Small Wings of Heaven (7 Days)
1530	1533	200	6277	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Small Wings of Heaven (15 Days)
1530	1534	400	6277	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Small Wings of Heaven (30 Days)
1540	1540	20	6278	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Small Wings of Satan (1 Days)
1540	1541	50	6278	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Small Wings of Satan (3 Days)
1540	1542	100	6278	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Small Wings of Satan (7 Days)
1540	1543	200	6278	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Small Wings of Satan (15 Days)
1540	1544	400	6278	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Small Wings of Satan (30 Days)
1550	1550	20	6279	0	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Small Cloak of Warrior (1 Days)
1550	1551	50	6279	0	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Small Cloak of Warrior (3 Days)
1550	1552	100	6279	0	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Small Cloak of Warrior (7 Days)
1550	1553	200	6279	0	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Small Cloak of Warrior (15 Days)
1550	1554	400	6279	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Small Cloak of Warrior (30 Days)
1560	1560	20	6780	2	0	0	0	0	0	0	0	255	255	255	255	255	255	86400	// Paid Channel Access Ticket (1 Days)
1560	1561	50	6780	2	0	0	0	0	0	0	0	255	255	255	255	255	255	259200	// Paid Channel Access Ticket (3 Days)
1560	1562	100	6780	2	0	0	0	0	0	0	0	255	255	255	255	255	255	604800	// Paid Channel Access Ticket (7 Days)
1560	1563	200	6780	2	0	0	0	0	0	0	0	255	255	255	255	255	255	1296000	// Paid Channel Access Ticket (15 Days)
1560	1564	400	6780	2	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Paid Channel Access Ticket (30 Days)
1570	1570	20	6704	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	// Kalima Ticket (1 UN)
end
